773582672	20170721	201707	2017	2017.5507	SOM	SOMALIA	SOM								UAF	TERRORIST						UAF			0	190	190	19	4	-10.0	10	1	10	-4.53563714902808	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20180721000000	http://www.startribune.com/a-welcome-extension-of-legal-protection-for-vulnerable-somalis/488771771/
773582673	20170721	201707	2017	2017.5507	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	-1.21317157712305	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20180721000000	http://www.tampabay.com/opinion/editorials/Editorial-Tampa-Mayor-Bob-Buckhorn-s-responsible-budget_170149005
773582674	20170721	201707	2017	2017.5507	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	6	1	6	2.29508196721312	3	Cedar Lake, Minnesota, United States	US	USMN	MN139	44.5872	-93.4402	654637	0								3	Cedar Lake, Minnesota, United States	US	USMN		44.5872	-93.4402	654637	20180721000000	http://www.startribune.com/a-st-paul-lake-will-once-again-be-home-to-a-floating-library/488737461/
773582675	20170721	201707	2017	2017.5507	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								1	042	042	04	1	1.9	2	1	2	-1.28205128205129	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20180721000000	http://www.wtma.com/news/how-mark-sanford-met-maria-butina/
773582676	20170721	201707	2017	2017.5507	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								1	042	042	04	1	1.9	1	1	1	-1.28205128205129	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20180721000000	http://www.wtma.com/news/how-mark-sanford-met-maria-butina/
773582677	20180621	201806	2018	2018.4685	COP	POLICE						COP			VNM	VIETNAM	VNM								1	140	140	14	3	-6.5	10	1	10	-3.53403141361257	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20180721000000	http://www.coast1009.com/politics/vietnam-releases-deports-american-after-more-than-a-month-in-detention/
773582678	20180621	201806	2018	2018.4685	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-0.20040080160321	1	Germany	GM	GM		51.5	10.5	GM	2	California, United States	US	USCA		36.17	-119.746	CA	1	Germany	GM	GM		51.5	10.5	GM	20180721000000	https://www.cnet.com/news/everything-netflix-just-signed-from-greys-anatomy-creator-shonda-rhimes/
773582679	20180621	201806	2018	2018.4685	MNCUSA	NETFLIX	USA					MNC			DEU	GERMAN	DEU								1	173	173	17	4	-5.0	6	1	6	-0.20040080160321	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20180721000000	https://www.cnet.com/news/everything-netflix-just-signed-from-greys-anatomy-creator-shonda-rhimes/
773582680	20180621	201806	2018	2018.4685	MNCUSA	NETFLIX	USA					MNC			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-0.20040080160321	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20180721000000	https://www.cnet.com/news/everything-netflix-just-signed-from-greys-anatomy-creator-shonda-rhimes/
773582681	20180621	201806	2018	2018.4685	USA	UNITED STATES	USA								USAMED	UNITED STATES	USA					MED			1	051	051	05	1	3.4	18	3	18	-1.68067226890756	3	Annapolis, Maryland, United States	US	USMD	MD003	38.9784	-76.4922	595031	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20180721000000	http://www.estevanmercury.ca/tickets-on-sale-for-newspaper-shooting-benefit-concert-1.23375129
773582682	20180621	201806	2018	2018.4685	VNM	VIETNAM	VNM								COP	POLICE						COP			1	175	175	17	4	-9.0	10	1	10	-3.53403141361257	4	Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of	VM	VM20	74101	10.75	106.667	-3730078	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20180721000000	http://www.coast1009.com/politics/vietnam-releases-deports-american-after-more-than-a-month-in-detention/
